seqnames,start,end,width,strand,xHits,transcriptsHits,scoreSum,scoreMean,scoreMax,geneType,geneName,geneID,region,mir_IP,n_mir181,n_mir181a,n_mir181b,n_mir181c,n_mir181d,set,mir181BS_ID,WT,KO,geneID.2,geneName.1,region.1,counts.bs.1_KO,counts.bs.2_KO,counts.bs.3_KO,counts.bs.4_WT,counts.bs.5_WT,counts.bs.6_WT,geneID.1,counts.bg.1_KO,counts.bg.2_KO,counts.bg.3_KO,counts.bg.4_WT,counts.bg.5_WT,counts.bg.6_WT,resBs.baseMean,resBs.log2FoldChange,resBs.lfcSE,resBs.stat,resBs.pvalue,resBs.padj,resBg.baseMean,resBg.log2FoldChange,resBg.lfcSE,resBg.stat,resBg.pvalue,resBg.padj,tpm.counts.bg.1_KO,tpm.counts.bg.2_KO,tpm.counts.bg.3_KO,tpm.counts.bg.4_WT,tpm.counts.bg.5_WT,tpm.counts.bg.6_WT,BS_ID,tpm_support_KO,tpm_support_WT,tpm_supported,width_tx,transcript_type,transcript_support_level,transcript_id,all_seeds_200down,first_seed_200down.start,first_seed_200down.end,first_seed_200down.width,first_seed_200down.type,first_seed_200down.wobble,seed_repetitions.200down,seed_repetitions.200down.wobble
ENSMUST00000098611,2063,2069,7,*,5110,22452,52.295,13.07375,14.6603,mature protein_coding RNA,Lef1,ENSMUSG00000027985,utr3,mmu-miR-181a-5p,2,1,1,0,0,ago_bs_mir181_chi&mir181_enriched,12732,1,1,ENSMUSG00000027985,Lef1,utr3,17,12,6,19,17,11,ENSMUSG00000027985,9858,12803,7105,16147,12297,6257,449.6318813237946,-0.03208505252108795,0.34284704172529856,0.008754748314714789,0.9254532740778287,0.9818930997228923,NA,NA,NA,NA,NA,NA,1369.5571326539427,1279.9445647686814,1233.9123480276014,1431.0444512644895,1347.8224928641857,1265.128545162798,ENSMUSG00000027985.bs120,3,3,TRUE,111560,protein_coding,1,ENSMUST00000098611,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000200546,3579,3585,7,*,5111,22802,10.623149999999999,5.3115749999999995,5.51886,mature protein_coding RNA,Syde2,ENSMUSG00000036863,utr3,mmu-miR-181a-5p,7,7,0,0,0,ago_bs_mir181_chi&mir181_enriched,12733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33068,protein_coding,1,ENSMUST00000200546,,29,34,6,seed_6mer,FALSE,1,0
ENSMUST00000117492,3464,3470,7,*,5112,22904,25.783160000000002,8.594386666666667,13.1156,mature protein_coding RNA,Usp33,ENSMUSG00000025437,utr3,mmu-miR-181a-5p,5,5,0,0,0,ago_bs_mir181_chi&mir181_enriched,12734,1,0,ENSMUSG00000025437,Usp33,utr3,1,1,1,7,13,7,ENSMUSG00000025437,454,580,326,957,705,387,51.40825592477748,-2.3972666450017024,0.8863361724699196,10.90580810067138,9.586321067822871e-4,0.029762893310901054,NA,NA,NA,NA,NA,NA,57.29098217028401,52.6679583084517,51.42530814331501,77.03929345706541,70.18781427910528,71.07527348499708,ENSMUSG00000025437.bs3,3,3,TRUE,46856,protein_coding,1,ENSMUST00000117492,,9,16,8,seed_8mer,FALSE,2,0
ENSMUST00000168645,2063,2069,7,*,5113,23352,10.003979999999999,5.001989999999999,6.72622,mature protein_coding RNA,Phc3,ENSMUSG00000037652,utr3,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12735,1,1,ENSMUSG00000037652,Phc3,utr3,8,4,3,6,4,2,ENSMUSG00000037652,1270,1621,985,1795,1543,896,76.96513613011838,0.6545294419552048,0.5664687882423657,1.3457445656602403,0.24602343750079436,0.6750974496372388,NA,NA,NA,NA,NA,NA,88.67873163426702,81.44920345953201,85.97671947423366,79.95583135948495,85.00096659637177,91.05439668652758,ENSMUSG00000037652.bs2,3,3,TRUE,70031,protein_coding,1,ENSMUST00000168645,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000147380,308,314,7,*,5114,23484,19.7994,6.5998,9.0957,mature protein_coding RNA,Ccna2,ENSMUSG00000027715,utr3,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12736,1,1,ENSMUSG00000027715,Ccna2,utr3,4,5,8,13,11,4,ENSMUSG00000027715,428,844,398,957,791,352,70.40632560115874,-0.18034448800871883,0.4916369335651659,0.13514478602994018,0.7131562735224733,0.9259272336978691,NA,NA,NA,NA,NA,NA,127.9810820134894,181.60697727301763,148.7695222913321,182.55086068996033,186.60388380533774,153.18697199803438,ENSMUSG00000027715.bs4,3,3,TRUE,5950,NA,5,ENSMUST00000147380,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000120875,2253,2259,7,*,5115,23542,11.200569999999999,5.6002849999999995,8.44379,mature protein_coding RNA,Ankrd50,ENSMUSG00000044864,utr3,mmu-miR-181a-5p,9,8,1,0,0,ago_bs_mir181_chi&mir181_enriched,12737,1,0,ENSMUSG00000044864,Ankrd50,utr3,0,0,0,9,10,8,ENSMUSG00000044864,446,650,342,1831,1566,774,59.18215934920652,-3.8534972447794655,1.214853278193696,12.916196124237871,3.257511742367693e-4,0.014224803594608103,NA,NA,NA,NA,NA,NA,64.13698744153112,67.26282905086626,61.47926859098322,167.9701001294663,177.66735726360392,161.99134769548806,ENSMUSG00000044864.bs4,3,3,TRUE,35586,protein_coding,1,ENSMUST00000120875,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000108051,314,320,7,*,5116,23658,103.81471,34.60490333333333,82.0048,mature protein_coding RNA,Elf2,ENSMUSG00000037174,utr3,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12738,1,1,ENSMUSG00000037174,Elf2,utr3,44,65,32,63,62,38,ENSMUSG00000037174,2107,2807,1639,2944,2433,1370,418.8801202714071,0.02640945139857938,0.180120613676324,0.021473959249391328,0.8834951485498628,0.971915926020909,NA,NA,NA,NA,NA,NA,268.9996830691132,257.88003476985585,261.5743014050487,239.77007379170763,245.05949154873446,254.55695041944477,ENSMUSG00000037174.bs4,3,3,TRUE,21850,protein_coding,1,ENSMUST00000108051,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000108051,351,357,7,*,5117,23658,277.99719999999996,138.99859999999998,253.545,mature protein_coding RNA,Elf2,ENSMUSG00000037174,utr3,mmu-miR-181a-5p,6,6,0,0,0,ago_bs_mir181_chi&mir181_enriched,12739,1,1,ENSMUSG00000037174,Elf2,utr3,73,83,47,95,68,41,ENSMUSG00000037174,2107,2807,1639,2944,2433,1370,534.487825563845,0.23417050798722783,0.15814719270342445,2.1906258784224377,0.13885288337133456,0.540657457812888,NA,NA,NA,NA,NA,NA,268.9996830691132,257.88003476985585,261.5743014050487,239.77007379170763,245.05949154873446,254.55695041944477,ENSMUSG00000037174.bs5,3,3,TRUE,21850,protein_coding,1,ENSMUST00000108051,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000037141,145,151,7,*,5118,23679,162.3231,32.46462,51.9603,mature protein_coding RNA,Setd7,ENSMUSG00000037111,utr3,mmu-miR-181a-5p,4,4,0,0,0,ago_bs_mir181_chi&mir181_enriched,12740,1,1,ENSMUSG00000037111,Setd7,utr3,68,79,67,75,70,29,ENSMUSG00000037111,2698,3332,1877,2960,2842,1598,536.7416647484579,0.4406681683428614,0.1970891227574814,5.003564715186272,0.025295169272730504,0.24449689273433287,2482.2220742761574,0.2422901697507249,0.09186963825136339,2.6373258277974028,0.008356252524539169,0.03908057264328204,304.63312867368603,270.72493180070416,264.9282958793343,213.20472986369492,253.1637065645669,262.5966129405006,ENSMUSG00000037111.bs1,3,3,TRUE,45561,protein_coding,1,ENSMUST00000037141,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000037141,5584,5590,7,*,5119,23679,125.19517,20.865861666666667,45.9682,mature protein_coding RNA,Setd7,ENSMUSG00000037111,utr3,mmu-miR-181a-5p,3,3,0,0,0,ago_bs_mir181_chi&mir181_enriched,12741,1,1,ENSMUSG00000037111,Setd7,utr3,30,34,22,42,40,17,ENSMUSG00000037111,2698,3332,1877,2960,2842,1598,293.5240613391975,-0.07426656241820459,0.2465611984627226,0.09074643673248772,0.763230352058788,0.940612743150139,NA,NA,NA,NA,NA,NA,304.63312867368603,270.72493180070416,264.9282958793343,213.20472986369492,253.1637065645669,262.5966129405006,ENSMUSG00000037111.bs25,3,3,TRUE,45561,protein_coding,1,ENSMUST00000037141,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000008907,1186,1192,7,*,5120,25123,8.10378,4.05189,5.57628,mature protein_coding RNA,Man1a2,ENSMUSG00000008763,utr3,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12746,1,0,ENSMUSG00000008763,Man1a2,utr3,0,1,0,12,5,2,ENSMUSG00000008763,2128,2420,1541,2554,2240,1433,88.03850665930143,-3.853035586560692,1.23361701352595,15.99092922208196,6.364670214155979e-5,0.004114897655847801,NA,NA,NA,NA,NA,NA,326.0237100799395,266.797037194762,295.12709854120624,249.61368581196416,270.74956432359255,319.5221072405597,ENSMUSG00000008763.bs3,3,3,TRUE,123296,protein_coding,1,ENSMUST00000008907,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000036493,151,157,7,*,5121,25152,46.59095000000001,15.530316666666668,34.8432,mature protein_coding RNA,Atp1a1,ENSMUSG00000033161,utr3,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12747,1,1,ENSMUSG00000033161,Atp1a1,utr3,4,14,5,10,17,7,ENSMUSG00000033161,455,644,405,774,577,302,79.88376758600728,-0.2615630753032669,0.4116556078701348,0.40726806843905194,0.5233593929100269,0.8590813398963094,501.8238621895929,0.06424139742432051,0.10028679392714407,0.6405768387709188,0.5217976515880212,0.7282962966845572,121.60927235931702,123.85947514662341,135.31290075804876,131.96725782385155,121.66713819159752,117.4733613861051,ENSMUSG00000033161.bs1,3,3,TRUE,28466,protein_coding,1,ENSMUST00000036493,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000118317,2618,2624,7,*,5122,25205,46.5283,23.26415,29.6427,mature protein_coding RNA,Hipk1,ENSMUSG00000008730,utr3,mmu-miR-181a-5p,3,1,2,0,0,ago_bs_mir181_chi&mir181_enriched,12748,1,1,ENSMUSG00000008730,Hipk1,utr3,16,19,16,68,51,33,ENSMUSG00000008730,3484,4928,2637,6278,6132,3629,370.46236462933456,-0.7949543437321973,0.27076561443096087,8.998930607268505,0.002701376328131773,0.06120447906873055,NA,NA,NA,NA,NA,NA,389.7405425398899,396.69453081674334,368.75375946122335,448.0110119822941,541.1800415781809,590.8286775633462,ENSMUSG00000008730.bs20,3,3,TRUE,51749,protein_coding,1,ENSMUST00000118317,,30,36,7,seed_7mer_m8,FALSE,1,0
ENSMUST00000138091,2471,2477,7,*,5123,25366,6.41527,3.207635,3.50596,mature protein_coding RNA,Ahcyl1,ENSMUSG00000027893,utr3,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12749,1,0,ENSMUSG00000027893,Ahcyl1,utr3,1,1,2,7,4,1,ENSMUSG00000027893,310,418,241,593,460,237,28.49978148552758,-0.983613000209944,0.8412930643019729,1.5049631649928443,0.21990927435042265,0.6470627711125276,NA,NA,NA,NA,NA,NA,56.57401021783592,54.89333632109812,54.97955256222731,69.0366807660469,66.23008140638787,62.94783189814764,ENSMUSG00000027893.bs2,3,3,TRUE,14650,NA,5,ENSMUST00000138091,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000055676,149,155,7,*,5124,25569,248.2824,62.0706,115.888,mature protein_coding RNA,S1pr1,ENSMUSG00000045092,utr3,mmu-miR-181a-5p,6,5,1,0,0,ago_bs_mir181_chi&mir181_enriched,12750,1,1,ENSMUSG00000045092,S1pr1,utr3,12,18,9,79,49,36,ENSMUSG00000045092,255,352,208,1220,1008,506,230.22468729862953,-0.14314918106519817,0.2791957189984845,0.26676767160103054,0.6055083336998751,0.893117164268896,NA,NA,NA,NA,NA,NA,102.20959558926269,101.52715761499711,104.21823462290597,311.9473198900289,318.75294653401806,295.1747240923221,ENSMUSG00000045092.bs2,3,3,TRUE,4640,protein_coding,1,ENSMUST00000055676,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000055676,271,277,7,*,5125,25569,81.7779,27.2593,31.3318,mature protein_coding RNA,S1pr1,ENSMUSG00000045092,utr3,mmu-miR-181a-5p,34,32,2,0,0,ago_bs_mir181_chi&mir181_enriched,12751,1,1,ENSMUSG00000045092,S1pr1,utr3,7,6,9,40,42,12,ENSMUSG00000045092,255,352,208,1220,1008,506,136.34027341332796,-0.15796807663546422,0.3592277501346066,0.19678005584491132,0.6573325426802064,0.9075175487442446,NA,NA,NA,NA,NA,NA,102.20959558926269,101.52715761499711,104.21823462290597,311.9473198900289,318.75294653401806,295.1747240923221,ENSMUSG00000045092.bs4,3,3,TRUE,4640,protein_coding,1,ENSMUST00000055676,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000029570,1059,1065,7,*,5126,25619,14.847349999999999,7.423674999999999,10.1772,mature protein_coding RNA,Mfsd14a,ENSMUSG00000089911,utr3,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12752,1,1,ENSMUSG00000089911,Mfsd14a,utr3,8,5,4,7,7,3,ENSMUSG00000089911,653,856,508,807,728,400,61.29911444342222,0.14347539490998798,0.5044078252813909,0.08085225505634241,0.7761457664679159,0.9432070453408691,NA,NA,NA,NA,NA,NA,106.7840981556525,100.72916696355323,103.8450985956701,84.18541869180916,93.92192142791058,95.19859829225433,ENSMUSG00000089911.bs2,3,3,TRUE,31514,protein_coding,1,ENSMUST00000029570,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000072875,231,237,7,*,5127,26462,56.25914,14.064785,25.2271,mature protein_coding RNA,Srsf11,ENSMUSG00000055436,utr3,mmu-miR-181a-5p,6,3,3,0,0,ago_bs_mir181_chi&mir181_enriched,12755,1,0,ENSMUSG00000055436,Srsf11,utr3,1,1,1,18,13,9,ENSMUSG00000055436,378,526,331,644,484,298,58.90471857862487,-3.3349304771020596,0.871839548256157,26.80943555676255,2.2453832729647055e-7,3.94881622778314e-5,427.3812838814381,-0.02961755530257812,0.10539798370682477,-0.28100684909649093,0.7787051465974547,0.8882980109574489,54.64143687757054,54.71471360236352,59.811844148410025,59.38627941366735,55.19730317171691,62.69367599611986,ENSMUSG00000055436.bs1,3,3,TRUE,20848,protein_coding,1,ENSMUST00000072875,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000072875,261,267,7,*,5128,26462,13.30392,6.65196,7.40804,mature protein_coding RNA,Srsf11,ENSMUSG00000055436,utr3,mmu-miR-181a-5p,2,2,0,0,0,ago_bs_mir181_chi&mir181_enriched,12756,1,0,ENSMUSG00000055436,Srsf11,utr3,0,0,0,6,5,8,ENSMUSG00000055436,378,526,331,644,484,298,37.42544685962307,-4.676226096070487,1.229666218480353,19.854162042252042,8.358055786170009e-6,8.42904259436165e-4,NA,NA,NA,NA,NA,NA,54.64143687757054,54.71471360236352,59.811844148410025,59.38627941366735,55.19730317171691,62.69367599611986,ENSMUSG00000055436.bs2,3,3,TRUE,20848,protein_coding,1,ENSMUST00000072875,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000103008,1488,1494,7,*,5129,26543,51.411519999999996,12.852879999999999,17.5377,mature protein_coding RNA,Sdcbp,ENSMUSG00000028249,utr3,mmu-miR-181a-5p,47,25,22,0,0,ago_bs_mir181_chi&mir181_enriched,12757,1,1,ENSMUSG00000028249,Sdcbp,utr3,19,21,14,42,21,19,ENSMUSG00000028249,788,1061,630,1300,1161,640,182.8236847226275,-0.07604919343349942,0.26862262849242885,0.08033191701525766,0.7768481101710835,0.9432914751353106,NA,NA,NA,NA,NA,NA,139.34995194257183,135.0156353460664,139.26758448047403,146.65399451262942,161.97761946154125,164.71674040555524,ENSMUSG00000028249.bs6,3,3,TRUE,29979,protein_coding,1,ENSMUST00000103008,,55,61,7,seed_7mer_m8,TRUE,0,1
ENSMUST00000060232,1215,1221,7,*,5130,26558,80.02069999999999,20.005174999999998,40.1446,mature protein_coding RNA,Rab2a,ENSMUSG00000047187,utr3,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12760,1,1,ENSMUSG00000047187,Rab2a,utr3,22,23,25,36,35,17,ENSMUSG00000047187,2028,2628,1656,3182,2613,1554,258.15820752320724,0.09221286193500361,0.2500300740504757,0.13547902313706572,0.7128174962944881,0.9259272336978691,NA,NA,NA,NA,NA,NA,1160.8028980969552,1082.4403391328888,1184.8946902323182,1161.8783168388857,1179.973161053654,1294.5496366114096,ENSMUSG00000047187.bs10,3,3,TRUE,72135,protein_coding,1,ENSMUST00000060232,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000060232,1548,1554,7,*,5131,26558,75.95660000000001,25.31886666666667,32.2143,mature protein_coding RNA,Rab2a,ENSMUSG00000047187,utr3,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12761,1,1,ENSMUSG00000047187,Rab2a,utr3,16,31,13,34,21,17,ENSMUSG00000047187,2028,2628,1656,3182,2613,1554,223.9313874418426,0.1513685377694755,0.2696923033796765,0.3142606536826946,0.5750773708546797,0.8809750718118888,NA,NA,NA,NA,NA,NA,1160.8028980969552,1082.4403391328888,1184.8946902323182,1161.8783168388857,1179.973161053654,1294.5496366114096,ENSMUSG00000047187.bs11,3,3,TRUE,72135,protein_coding,1,ENSMUST00000060232,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000029865,3074,3080,7,*,5132,26602,159.4426,31.88852,57.2267,mature protein_coding RNA,Trp53inp1,ENSMUSG00000028211,utr3,mmu-miR-181b-5p,4,2,2,0,0,ago_bs_mir181_chi&mir181_enriched,12765,1,1,ENSMUSG00000028211,Trp53inp1,utr3,50,64,38,58,78,41,ENSMUSG00000028211,6829,9355,5194,10520,10478,5565,646.2102210973788,0.2928413781637413,0.21079524491219503,1.9176918257536215,0.16611133549795076,0.5801455367488135,NA,NA,NA,NA,NA,NA,1287.6526573930273,1269.3268954902403,1224.2565855235846,1265.3984382265326,1558.6987829479012,1527.157903258721,ENSMUSG00000028211.bs18,3,3,TRUE,17949,protein_coding,1,ENSMUST00000029865,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000029865,3364,3370,7,*,5133,26602,45.615399999999994,22.807699999999997,33.7071,mature protein_coding RNA,Trp53inp1,ENSMUSG00000028211,utr3,mmu-miR-181a-5p,2,2,0,0,0,ago_bs_mir181_chi&mir181_enriched,12766,1,0,ENSMUSG00000028211,Trp53inp1,utr3,17,22,11,30,30,15,ENSMUSG00000028211,6829,9355,5194,10520,10478,5565,406.66055220401574,-0.05400126906810593,0.28783509367935267,0.03524856705506352,0.8510757549638234,0.965017486670183,NA,NA,NA,NA,NA,NA,1287.6526573930273,1269.3268954902403,1224.2565855235846,1265.3984382265326,1558.6987829479012,1527.157903258721,ENSMUSG00000028211.bs21,3,3,TRUE,17949,protein_coding,1,ENSMUST00000029865,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000029865,5195,5201,7,*,5134,26602,440.2284,88.04568,146.24,mature protein_coding RNA,Trp53inp1,ENSMUSG00000028211,utr3,mmu-miR-181a-5p,4,4,0,0,0,ago_bs_mir181_chi&mir181_enriched,12767,1,1,ENSMUSG00000028211,Trp53inp1,utr3,75,129,62,159,140,80,ENSMUSG00000028211,6829,9355,5194,10520,10478,5565,980.0396679217777,0.0028412110137847058,0.1656697520094,2.941277691661526e-4,0.9863168279818482,0.9958663452085337,NA,NA,NA,NA,NA,NA,1287.6526573930273,1269.3268954902403,1224.2565855235846,1265.3984382265326,1558.6987829479012,1527.157903258721,ENSMUSG00000028211.bs28,3,3,TRUE,17949,protein_coding,1,ENSMUST00000029865,,13,18,6,seed_alt_38,TRUE,0,0
ENSMUST00000007757,5614,5620,7,*,5135,27294,128.2555,42.75183333333334,49.9673,mature protein_coding RNA,Tgfbr1,ENSMUSG00000007613,utr3,mmu-miR-181a-5p,5,4,1,0,0,ago_bs_mir181_chi&mir181_enriched,12770,1,1,ENSMUSG00000007613,Tgfbr1,utr3,25,33,26,53,51,39,ENSMUSG00000007613,1912,2568,1465,3062,2641,1490,334.53600929918707,-0.2919190783807047,0.21383241857874657,1.8811225785818522,0.17020661420399186,0.5861625355183239,NA,NA,NA,NA,NA,NA,357.26473208092676,345.29107463263927,342.19114807670917,364.9869891677525,389.3254964039834,405.1965009666577,ENSMUSG00000007613.bs20,3,3,TRUE,61710,protein_coding,1,ENSMUST00000007757,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000154007,736,742,7,*,5136,28141,36.90589,9.2264725,10.2652,mature protein_coding RNA,Tmem59,ENSMUSG00000028618,utr3,mmu-miR-181a-5p,5,4,1,0,0,ago_bs_mir181_chi&mir181_enriched,12775,1,1,ENSMUSG00000028618,Tmem59,utr3,2,7,5,11,11,2,ENSMUSG00000028618,840,1027,639,1455,1159,616,71.28567444573832,-0.22898455924905908,0.4962515812115904,0.21557677672771547,0.6424310599302712,0.902225477362622,NA,NA,NA,NA,NA,NA,498.8127711499792,438.8507010963668,474.3381158350242,551.1771565989251,542.980084272462,532.3731574265345,ENSMUSG00000028618.bs8,3,3,TRUE,21781,NA,5,ENSMUST00000154007,,10,15,6,seed_alt_38,FALSE,0,1
ENSMUST00000030361,1321,1327,7,*,5137,28137,58.35872,14.58968,28.6654,mature protein_coding RNA,Tmem59,ENSMUSG00000028618,utr3,mmu-miR-181a-5p,7,7,0,0,0,ago_bs_mir181_chi&mir181_enriched,12776,1,1,ENSMUSG00000028618,Tmem59,utr3,3,10,10,15,18,8,ENSMUSG00000028618,840,1027,639,1455,1159,616,103.48551872578757,-0.2878238287133387,0.3897867557490243,0.5529774221817405,0.4571036666985863,0.8258393364322952,NA,NA,NA,NA,NA,NA,498.8127711499792,438.8507010963668,474.3381158350242,551.1771565989251,542.980084272462,532.3731574265345,ENSMUSG00000028618.bs9,3,3,TRUE,22598,protein_coding,1,ENSMUST00000030361,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000030412,1907,1913,7,*,5138,28762,85.77678999999999,28.59226333333333,59.5136,mature protein_coding RNA,Ppt1,ENSMUSG00000028657,utr3,mmu-miR-181a-5p,2,2,0,0,0,ago_bs_mir181_chi&mir181_enriched,12777,1,1,ENSMUSG00000028657,Ppt1,utr3,8,11,9,37,12,7,ENSMUSG00000028657,342,476,249,695,485,279,100.03608986307806,-0.3389520191736128,0.36654079063381473,0.8715499852869044,0.3505265643400745,0.760219356999352,NA,NA,NA,NA,NA,NA,113.64971280155603,113.82489647565961,103.43570322992325,147.331964488518,127.15286835532676,134.9346849640323,ENSMUSG00000028657.bs2,3,3,TRUE,22837,protein_coding,1,ENSMUST00000030412,,39,44,6,seed_alt_38,TRUE,0,1
ENSMUST00000105992,4298,4304,7,*,5139,29117,9.9749,4.98745,5.06942,mature protein_coding RNA,Pum1,ENSMUSG00000028580,utr3,mmu-miR-181b-5p,3,1,2,0,0,ago_bs_mir181_chi&mir181_enriched,12782,1,0,ENSMUSG00000028580,Pum1,utr3,2,3,1,10,3,7,ENSMUSG00000028580,852,1068,663,1420,1299,803,63.75936823306759,-1.072849574614096,0.6856084882400981,2.72962552535067,0.0985023786540819,0.4682904559026553,NA,NA,NA,NA,NA,NA,173.13746690457808,156.17474011817592,168.42008442628526,184.08133167617214,208.258531648652,237.48936671293546,ENSMUSG00000028580.bs3,3,3,TRUE,118204,protein_coding,1,ENSMUST00000105992,,9,16,8,seed_8mer,TRUE,0,1
ENSMUST00000105992,4650,4656,7,*,5140,29117,68.7704,22.923466666666666,30.9564,mature protein_coding RNA,Pum1,ENSMUSG00000028580,utr3,mmu-miR-181a-5p,3,3,0,0,0,ago_bs_mir181_chi&mir181_enriched,12783,1,1,ENSMUSG00000028580,Pum1,utr3,10,6,7,29,18,14,ENSMUSG00000028580,852,1068,663,1420,1299,803,126.58621560349287,-0.7370151289500998,0.37784982783370696,4.00065905660604,0.04548247600850411,0.32932249991498375,NA,NA,NA,NA,NA,NA,173.13746690457808,156.17474011817592,168.42008442628526,184.08133167617214,208.258531648652,237.48936671293546,ENSMUSG00000028580.bs5,3,3,TRUE,118204,protein_coding,1,ENSMUST00000105992,,167,174,8,seed_8mer,FALSE,1,0
ENSMUST00000030316,1146,1152,7,*,5141,29140,35.6291,17.81455,20.4117,mature protein_coding RNA,Laptm5,ENSMUSG00000028581,utr3,mmu-miR-181a-5p,1,1,0,0,0,ago_bs_mir181_chi&mir181_enriched,12786,1,1,ENSMUSG00000028581,Laptm5,utr3,18,36,7,26,30,9,ENSMUSG00000028581,3491,5536,2593,5018,4419,2039,260.7290765897145,0.0782259921803746,0.30785034475380935,0.06492761656035384,0.7988706387169591,0.9512058611252346,NA,NA,NA,NA,NA,NA,1125.1780904855846,1283.9720630335905,1044.727009535345,1031.744146653814,1123.666947067398,956.4577787480796,ENSMUSG00000028581.bs21,3,3,TRUE,19130,protein_coding,1,ENSMUST00000030316,,39,45,7,seed_7mer_m8,TRUE,0,1
ENSMUST00000079157,4340,4346,7,*,5142,29207,10.22889,3.4096300000000004,4.41335,mature protein_coding RNA,Eya3,ENSMUSG00000028886,utr3,mmu-miR-181a-5p,3,3,0,0,0,ago_bs_mir181_chi&mir181_enriched,12787,1,0,ENSMUSG00000028886,Eya3,utr3,0,0,0,6,7,6,ENSMUSG00000028886,862,1223,720,1510,1276,671,55.73898987037864,-4.580059365072709,1.2265630897809767,19.04504793638438,1.2766864550154497e-5,0.0011865204741299835,NA,NA,NA,NA,NA,NA,186.3677948576817,190.27342360109193,194.5920014679233,208.26221669149618,217.64889249418533,211.13648179756086,ENSMUSG00000028886.bs5,3,3,TRUE,85707,protein_coding,1,ENSMUST00000079157,,11,17,7,seed_7mer_a1,FALSE,1,0
ENSMUST00000084241,5525,5531,7,*,5143,29238,79.56517,15.913034,36.5821,mature protein_coding RNA,Wasf2,ENSMUSG00000028868,utr3,mmu-miR-181a-5p,5,5,0,0,0,ago_bs_mir181_chi&mir181_enriched,12788,1,1,ENSMUSG00000028868,Wasf2,utr3,13,22,18,22,9,16,ENSMUSG00000028868,2234,3102,1723,3600,2897,1584,205.61014950171796,0.5641555382832326,0.29851595523017505,3.5729041207283103,0.05872951637889874,0.3709365410214247,NA,NA,NA,NA,NA,NA,435.84191937559046,435.4875041490357,420.2038188084968,448.04152730224666,445.8990133087057,449.75724352922407,ENSMUSG00000028868.bs23,3,3,TRUE,69252,protein_coding,1,ENSMUST00000084241,,NA,NA,NA,NA,NA,NA,NA
ENSMUST00000041374,997,1003,7,*,5144,30570,36.70272,9.17568,18.0967,mature protein_coding RNA,Manea,ENSMUSG00000040520,utr3,mmu-miR-181b-5p,1,0,1,0,0,ago_bs_mir181_chi&mir181_enriched,12793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22386,protein_coding,1,ENSMUST00000041374,,NA,NA,NA,NA,NA,NA,NA
